Almagest Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
1450,6,29,7.41541,1451,2,5,12.53782,1451,3,26,10.63587,1451,4,18,0.43304,1451,5,8,9.18732,1451,7,1,10.60261,2250849.80898,2251071.02241,2251119.94316,2251142.51804,2251162.8828,2251216.94178,99.00971,99.00971,97.73656,99.00971,5.70991,317.04547,319.33894,317.04547,36.32226,5.26349,7.29328,5.26349,27.5141,27.51409,28.93676,27.51409,20.13399,47.58632,48.29301,47.58632,54.765,100.86875,99.5329,100.86875,,48.664439999999956,-46.103750000000005
1452,1,26,20.58344,1452,9,8,16.91433,1452,10,28,18.81277,1452,11,17,13.56958,1452,12,7,22.46868,1453,1,25,13.51808,2251426.35764,2251652.20476,2251702.28387,2251722.0654,2251742.43619,2251791.06325,307.27642,307.27642,309.42098,307.27642,213.69647,169.87931,167.54379,169.87931,245.55867,219.23903,218.14144,219.23903,238.73642,238.73641,238.44264,238.73641,231.56428,258.81459,259.38713,258.81459,262.28385,306.74313,308.87764,306.74313,,43.81716,-44.459280000000035
1453,9,11,15.11572,1454,4,10,0.51797,1454,6,2,6.13687,1454,6,23,3.00385,1454,7,15,9.79769,1454,9,3,8.85887,2252020.12982,2252230.52158,2252283.7557,2252304.62516,2252326.90824,2252376.86912,172.51922,172.51922,170.2094,172.51922,66.69635,19.88876,21.54631,19.88876,100.65038,72.35819,72.08488,72.35819,92.92787,92.92786,91.86793,92.92786,84.28484,114.89085,113.12719,114.89085,115.67971,164.13406,161.76024,164.13406,,46.80758999999999,-48.454350000000005
1455,4,9,6.37518,1455,11,27,16.39403,1456,1,13,1.48797,1456,2,4,6.82965,1456,2,23,5.92074,1456,4,17,11.78136,2252594.76563,2252827.18308,2252873.562,2252895.78457,2252914.7467,2252968.99089,18.90055,18.90055,20.58666,18.90055,295.13338,247.97939,248.08667,247.97939,323.98153,293.69208,295.52147,293.69208,315.59544,315.59543,317.8711,315.59543,309.2011,334.28518,336.6727,334.28518,344.22551,27.75017,29.16518,27.75017,,47.15398999999999,-43.52466000000004
1456,11,18,2.70355,1457,6,17,20.37542,1457,8,11,17.93234,1457,8,30,20.80481,1457,9,22,11.36254,1457,11,8,1.20952,2253183.61265,2253395.34898,2253450.24718,2253469.36687,2253491.97344,2253538.5504,239.28894,239.28894,239.01902,239.28894,131.99035,87.98374,87.1051,87.98374,167.45811,142.09334,139.79466,142.09334,160.93839,160.93838,158.55373,160.93838,152.25327,183.22022,181.06593,183.22022,181.19304,229.12811,228.42674,229.12811,,44.00661000000001,-47.935069999999996
1458,6,26,18.39606,1459,2,3,10.76437,1459,3,24,5.56437,1459,4,15,20.13959,1459,5,6,3.28166,1459,6,29,7.08191,2253769.2665,2253990.94852,2254039.73185,2254062.33915,2254082.63674,2254136.79508,96.53004,96.53004,95.34239,96.53004,3.70574,315.02765,317.29594,315.02765,34.21686,3.11023,5.18493,3.11023,25.39279,25.39278,26.88326,25.39278,18.05911,45.3988,46.18875,45.3988,52.77461,98.77917,97.51388,98.77917,,48.67809,-46.00455999999999
1460,1,24,15.26587,1460,9,5,23.79775,1460,10,26,6.81877,1460,11,14,23.83447,1460,12,5,10.80628,1461,1,22,21.61845,2254346.13608,2254571.49157,2254621.78412,2254641.4931,2254661.95026,2254710.40077,305.11305,305.11305,307.21559,305.11305,210.97883,167.23137,164.8752,167.23137,243.00772,216.80148,215.61135,216.80148,236.22735,236.22735,235.82571,236.22735,229.00212,256.39065,256.86046,256.39065,259.58136,304.14518,306.22789,304.14518,,43.74745999999999,-44.563819999999964
1461,9,9,8.30438,1462,4,7,22.37037,1462,5,31,0.93471,1462,6,20,23.48438,1462,7,13,5.14098,1462,9,1,7.72922,2254939.84602,2255150.4321,2255203.53895,2255224.47852,2255246.71421,2255296.82205,170.29451,170.29451,167.96269,170.29451,64.7563,17.85558,19.57139,17.85558,98.60787,70.19956,70.01221,70.19956,90.83834,90.83834,89.85424,90.83834,82.22432,112.75462,111.05046,112.75462,113.73158,162.14268,159.76124,162.14268,,46.90071999999999,-48.41110000000002
1463,4,6,18.78772,1463,11,25,7.38812,1464,1,10,16.7249,1464,2,1,20.60101,1464,2,20,19.60279,1464,4,14,22.74079,2255514.28282,2255746.80784,2255793.19687,2255815.35838,2255834.31678,2255888.44753,16.47969,16.47969,18.2338,16.47969,292.70951,245.66455,245.67122,245.66455,321.5724,291.38721,293.15156,291.38721,313.23038,313.23037,315.47377,313.23037,306.84184,331.91645,334.30394,331.91645,341.786,25.26963,26.76399,25.26963,,47.04496000000003,-43.483630000000005
1464,11,15,23.49243,1465,6,15,10.54272,1465,8,9,9.01239,1465,8,28,12.6601,1465,9,20,4.00963,1465,11,5,19.1051,2256103.47885,2256314.93928,2256369.87552,2256389.0275,2256411.66707,2256458.29605,237.21208,237.21208,236.85268,237.21208,129.71474,85.63494,84.84455,85.63494,165.20242,139.78203,137.51096,139.78203,158.65891,158.65891,156.2711,158.65891,149.94629,180.97326,178.77957,180.97326,178.91961,226.93242,226.14058,226.93242,,44.079800000000006,-48.01281
1466,6,24,5.24359,1467,2,1,8.8667,1467,3,22,0.44398,1467,4,13,15.72473,1467,5,3,21.24752,1467,6,27,3.3364,2256688.71848,2256910.86945,2256959.5185,2256982.1552,2257002.38531,2257056.63902,94.04491,94.04491,92.94494,94.04491,1.69258,313.00473,315.24484,313.00473,32.10469,0.95496,3.07185,0.95496,23.26649,23.26648,24.82307,23.26648,15.97888,43.206,44.07838,43.206,50.77518,96.68036,95.48747,96.68036,,48.687850000000026,-45.905179999999994
1468,1,22,10.10596,1468,9,3,6.7227,1468,10,23,18.81023,1468,11,12,10.15924,1468,12,2,23.26916,1469,1,20,5.84029,2257265.92108,2257490.78011,2257541.28376,2257560.9233,2257581.46955,2257629.74335,302.95615,302.95615,305.01363,302.95615,208.26788,164.58515,162.21346,164.58515,240.46103,214.36332,213.08303,214.36332,233.72076,233.72075,233.21221,233.72075,226.44157,253.97185,254.3382,253.97185,256.88068,301.55221,303.57869,301.55221,,43.68272999999999,-44.67153000000002
1469,9,7,1.29163,1470,4,5,20.35941,1470,5,28,19.81968,1470,6,18,20.03027,1470,7,11,0.49646,1470,8,30,6.63555,2257859.55382,2258070.34831,2258123.32582,2258144.33459,2258166.52069,2258216.77648,168.06152,168.06152,165.71127,168.06152,62.82062,15.82801,17.59994,15.82801,96.56784,68.04451,67.9432,68.04451,88.7515,88.7515,87.8443,88.7515,80.16788,110.61889,108.97639,110.61889,111.78816,160.15278,157.76661,160.15278,,46.99261,-48.36462
1471,4,4,7.40442,1471,11,22,22.00619,1472,1,8,7.79875,1472,1,30,10.14972,1472,2,18,9.12723,1472,4,12,9.21369,2258433.80852,2258666.41692,2258712.82495,2258734.9229,2258753.8803,2258807.8839,14.06721,14.06721,15.88623,14.06721,290.26765,243.33426,243.23964,243.33426,319.15262,289.07565,290.77165,289.07565,310.85617,310.85617,313.06315,310.85617,304.47128,329.54125,331.92459,329.54125,339.32228,22.76911,24.34088,22.76911,,46.93339,-43.446830000000034
1472,11,13,20.24927,1473,6,13,0.92407,1473,8,7,0.20773,1473,8,26,4.73401,1473,9,17,20.7744,1473,11,3,13.23275,2259023.34372,2259234.5385,2259289.50866,2259308.69725,2259331.3656,2259378.05136,235.1339,235.1339,234.68551,235.1339,127.45062,83.29493,82.59364,83.29493,162.95739,137.47545,135.23549,137.47545,156.38841,156.38841,154.00122,156.38841,147.65027,178.73113,176.50167,178.73113,176.65968,224.74627,223.86564,224.74627,,44.15569000000001,-48.08659
1474,6,21,15.96844,1475,1,30,6.85225,1475,3,19,19.26925,1475,4,11,11.18243,1475,5,1,15.07764,1475,6,24,23.35459,2259608.16535,2259830.78551,2259879.30289,2259901.96593,2259922.12823,2259976.47311,91.55474,91.55473,90.5445,91.55473,359.67066,310.97702,313.18594,310.97702,29.98549,358.79745,0.95375,358.79745,21.13496,21.13495,22.75585,21.13495,13.89299,41.00763,41.96151,41.00763,48.76612,94.57185,93.45313,94.57185,,48.693640000000016,-45.80573
1476,1,20,5.09784,1476,8,31,13.65346,1476,10,21,6.81718,1476,11,9,20.5567,1476,11,30,11.77062,1477,1,17,14.27853,2260185.71241,2260410.06889,2260460.78405,2260480.35653,2260500.99044,2260549.09494,300.80549,300.80549,302.81495,300.80549,205.56228,161.93916,159.5571,161.93916,237.9192,211.9258,210.55796,211.9258,231.21713,231.21713,230.60293,231.21713,223.88329,251.55464,251.81685,251.55464,254.18597,298.96813,300.93415,298.96813,,43.62312,-44.782159999999976
1477,9,4,18.07361,1478,4,3,18.47579,1478,5,26,14.78532,1478,6,16,16.63513,1478,7,8,19.85844,1478,8,28,5.57014,2260779.25307,2260990.26982,2261043.11606,2261064.19313,2261086.32744,2261136.73209,165.8201,165.8201,163.45501,165.8201,60.88881,13.80566,15.63154,13.80566,94.52994,65.89277,65.8775,65.89277,86.66709,86.66708,85.83776,86.66708,78.11518,108.48343,106.90467,108.48343,109.84905,158.16404,155.77605,158.16404,,47.08315,-48.314989999999995
1479,4,1,20.23022,1479,11,20,12.41657,1480,1,5,22.69951,1480,1,27,23.4776,1480,2,15,22.55316,1480,4,9,19.46595,2261353.34293,2261586.01736,2261632.44581,2261654.47823,2261673.43971,2261727.31108,11.66332,11.66332,13.54405,11.66332,287.81492,240.99545,240.79934,240.99545,316.72237,286.75697,288.38138,286.75697,308.47291,308.4729,310.63932,308.4729,302.08946,327.16201,329.53705,327.16201,336.84513,20.25953,21.90624,20.25953,,46.81946999999997,-43.4144
1480,11,11,16.96783,1481,6,10,15.76794,1481,8,4,15.60217,1481,8,23,21.02399,1481,9,15,13.65058,1481,11,1,7.73781,2261943.20699,2262154.157,2262209.15009,2262228.376,2262251.06877,2262297.82241,233.05415,233.05415,232.51737,233.05415,125.20802,80.97392,80.36203,80.97392,160.72285,135.17705,132.97154,135.17705,154.12679,154.12679,151.74393,154.12679,145.36515,176.49359,174.23198,176.49359,174.4193,222.57562,221.60826,222.57562,,44.2341,-48.156319999999994
1482,6,19,2.5816,1483,1,28,4.71387,1483,3,17,14.03462,1483,4,9,6.50684,1483,4,29,8.81948,1483,6,22,19.12467,2262527.60757,2262750.69641,2262799.08478,2262821.77112,2262841.86748,2262896.29686,89.05998,89.05998,88.14134,89.05998,357.63964,308.94421,311.11897,308.94421,27.85898,356.63749,358.83034,356.63749,18.99796,18.99795,20.68126,18.99795,11.80113,38.80563,39.83989,38.80563,46.74683,92.45315,91.41033,92.45315,,48.69542999999999,-45.70631999999999
1484,1,18,0.23621,1484,8,28,20.47858,1484,10,18,18.82696,1484,11,7,7.03876,1484,11,28,0.41944,1485,1,14,23.09041,2263105.50984,2263329.35327,2263380.28446,2263399.79328,2263420.51748,2263468.4621,298.66085,298.66085,300.61939,298.66085,202.85754,159.28883,156.90152,159.28883,235.3828,209.4884,208.03575,209.4884,228.71699,228.71699,227.99859,228.71699,221.3279,249.14348,249.30129,249.14348,251.50396,296.3994,298.30107,296.3994,,43.56871000000001,-44.89544000000001
1485,9,2,10.64667,1486,4,1,16.71038,1486,5,24,9.79844,1486,6,14,13.29291,1486,7,6,15.22129,1486,8,26,4.52526,2263698.94361,2263910.19627,2263962.90827,2263984.05387,2264006.13422,2264056.68855,163.5701,163.5701,161.19383,163.5701,58.96041,11.78817,13.66577,11.78817,92.49388,63.74298,63.8137,63.74298,84.58484,84.58483,83.83429,84.58483,76.06595,106.34801,104.83497,106.34801,107.91384,156.17614,153.7892,156.17614,,47.17224,-48.26230000000001
1487,3,30,9.26917,1487,11,18,2.28123,1488,1,3,13.48157,1488,1,25,12.58795,1488,2,13,11.79505,1488,4,7,5.35074,2264272.88622,2264505.59505,2264552.06173,2264574.0245,2264592.99146,2264646.72295,9.26818,9.26818,11.20735,9.26818,285.33767,238.63422,238.33604,238.63422,314.28184,284.43342,285.98317,284.43342,306.08071,306.0807,308.20243,306.0807,299.69648,324.7752,327.13775,324.7752,334.3484,17.73485,19.45406,17.73485,,46.703450000000004,-43.38644999999997
1488,11,9,13.64172,1489,6,8,6.89672,1489,8,2,7.12681,1489,8,21,13.5271,1489,9,13,6.70704,1489,10,30,2.50822,2264863.06841,2265073.78736,2265128.79695,2265148.06363,2265170.77946,2265217.60451,230.97257,230.97257,230.34811,230.97257,122.97951,78.66461,78.14254,78.66461,158.49864,132.884,130.71623,132.884,151.87392,151.87392,149.49904,151.87392,143.09081,174.26344,171.97337,174.26344,172.19394,220.41586,219.36375,220.41586,,44.31490000000001,-48.22192000000001
1490,6,16,13.09442,1491,1,26,2.44452,1491,3,15,8.6978,1491,4,7,1.69263,1491,4,27,2.46151,1491,6,20,14.63447,2265447.0456,2265670.60186,2265718.86241,2265741.57053,2265761.60256,2265816.10977,86.5611,86.56109,85.73576,86.56109,355.59918,306.90603,309.04362,306.90603,25.72489,354.47333,356.69982,354.47333,16.85525,16.85525,18.599,16.85525,9.70301,36.59953,37.71295,36.59953,44.71668,90.32376,89.35851,90.32376,,48.69315,-45.607079999999996
1492,1,15,19.51538,1492,8,26,3.41421,1492,10,16,6.87005,1492,11,4,17.61749,1492,11,25,13.11473,1493,1,12,8.04977,2266025.31314,2266248.64226,2266299.78625,2266319.23406,2266340.04645,2266387.83541,296.52198,296.52198,298.42682,296.52198,200.16261,156.64304,154.2556,156.64304,232.85237,207.05236,205.51785,207.05236,226.22082,226.22081,225.39992,226.22081,218.776,246.73423,246.78741,246.73423,248.82565,293.83672,295.67008,293.83672,,43.51956999999999,-45.01107000000002
1493,8,31,3.00769,1494,3,30,15.05419,1494,5,22,4.83821,1494,6,12,9.99738,1494,7,4,10.60578,1494,8,24,3.49308,2266618.62532,2266830.12726,2266882.70159,2266903.91656,2266925.94191,2266976.64554,161.3114,161.3114,158.92763,161.3114,57.03494,9.77517,11.70223,9.77517,90.45934,61.59429,61.75085,61.59429,82.50451,82.50451,81.83355,82.50451,74.01986,104.21347,102.76805,104.21347,105.98212,154.18876,151.80574,154.18876,,47.25977,-48.20664000000001
1495,3,27,22.52472,1495,11,15,15.94058,1496,1,1,4.06843,1496,1,23,1.48389,1496,2,11,0.97722,1496,4,4,14.89727,2267192.43853,2267425.16419,2267471.66952,2267493.56183,2267512.54072,2267566.12072,6.88194,6.88194,8.8762,6.88194,282.8501,236.26456,235.86451,236.26456,311.83126,282.10185,283.57386,282.10185,303.6797,303.67969,305.75264,303.67969,297.29244,322.38595,324.7318,322.38595,331.83314,15.19629,16.98529,15.19629,,46.58554000000001,-43.36314999999996
1496,11,7,10.26489,1497,6,5,22.34936,1497,7,30,22.79371,1497,8,19,6.24023,1497,9,10,23.88962,1497,10,27,21.49812,2267782.9277,2267993.43122,2268048.44974,2268067.76001,2268090.4954,2268137.39576,228.8889,228.8889,228.17762,228.8889,120.76652,76.3686,75.93659,76.3686,156.28454,130.59679,128.46996,130.59679,149.62968,149.62967,147.26635,149.62967,140.82714,172.03847,169.72359,172.03847,169.98176,218.26512,217.13028,218.26512,,44.39792,-48.28335999999999
1498,6,13,23.51862,1499,1,24,0.03736,1499,3,13,3.26345,1499,4,4,20.73358,1499,4,24,19.95728,1499,6,18,9.93212,2268366.47994,2268590.50156,2268638.63598,2268661.3639,2268681.33155,2268735.91384,84.05858,84.05857,83.32809,84.05857,353.54895,304.86218,306.95965,304.86218,23.58297,352.30516,354.56231,352.30516,14.70661,14.70661,16.50871,14.70661,7.59834,34.38743,35.57874,34.38743,42.67753,88.18566,87.29949,88.18566,,48.68676999999997,-45.50813
1500,1,13,14.92969,1500,8,23,10.48462,1500,10,13,18.93247,1500,11,2,4.30408,1500,11,23,1.97245,1501,1,9,17.35895,2268945.12207,2269167.93686,2269219.28885,2269238.67934,2269259.58219,2269307.22329,294.38867,294.38867,296.23708,294.38867,197.47855,154.00279,151.62028,154.00279,230.32845,204.61712,203.00383,204.61712,223.72908,223.72907,222.80761,223.72907,216.22819,244.33165,244.28038,244.33165,246.15965,291.28841,293.04989,291.28841,,43.47576000000001,-45.12876
1501,8,28,19.15338,1502,3,28,13.49841,1502,5,19,23.94725,1502,6,10,6.74213,1502,7,2,6.02547,1502,8,22,2.46576,2269538.29806,2269750.06243,2269802.4978,2269823.78092,2269845.75106,2269896.60274,159.04385,159.04385,156.65631,159.04385,55.11193,7.76629,9.7405,7.76629,88.426,59.44844,59.69055,59.44844,80.42584,80.42583,79.83518,80.42583,71.97661,102.08038,100.70434,102.08038,104.0535,152.20158,149.82532,152.20158,,47.34564,-48.14808000000001
1503,3,25,12,1503,11,13,5.17354,1503,12,29,18.52314,1504,1,20,14.16943,1504,2,8,13.97691,1504,4,2,0.24402,2270112,2270344.71556,2270391.2718,2270413.09039,2270432.08237,2270485.51017,4.50472,4.50472,6.55065,4.50472,280.34337,233.87739,233.37551,233.87739,309.37088,279.76486,281.15624,279.76486,301.27004,301.27004,303.29013,301.27004,294.8775,319.9892,322.31412,319.9892,329.30494,12.64952,14.5053,12.64952,,46.46598,-43.34458000000001
1504,11,5,6.83093,1505,6,3,14.22577,1505,7,28,14.65238,1505,8,16,23.15991,1505,9,8,17.17916,1505,10,25,16.70535,2270702.78462,2270913.09274,2270968.11052,2270987.465,2271010.2158,2271057.19606,226.80289,226.80289,226.00575,226.80289,118.57302,74.08999,73.74797,74.08999,154.08038,128.31745,126.2346,128.31745,147.39392,147.39391,145.04564,147.39391,138.574,169.8179,167.48185,169.8179,167.78273,216.1233,214.90785,216.1233,,44.48303,-48.340570000000014
1506,6,11,9.86609,1507,1,21,21.48572,1507,3,10,21.76028,1507,4,2,15.62457,1507,4,22,13.29909,1507,6,16,5.03282,2271285.91109,2271510.39524,2271558.40668,2271581.15102,2271601.05413,2271655.7097,81.5529,81.5529,80.91862,81.5529,351.48863,302.8124,304.86677,302.8124,21.43296,350.13417,352.41891,350.13417,12.55181,12.5518,14.41007,12.5518,5.48681,32.169,33.43682,32.169,40.62986,86.03946,85.23379,86.03946,,48.676229999999975,-45.409600000000005
1508,1,11,10.47327,1508,8,20,17.51649,1508,10,11,7.0467,1508,10,30,15.10986,1508,11,20,14.89746,1509,1,7,2.97322,2271864.93639,2272087.22985,2272138.79361,2272158.12958,2272179.12073,2272226.62388,292.26067,292.26067,294.05003,292.26067,194.79827,151.36095,148.9884,151.36095,227.81154,202.18401,200.4952,202.18401,221.24223,221.24222,220.22235,221.24222,213.68506,241.93184,241.77633,241.93184,243.50439,288.75262,290.43883,288.75262,,43.43732,-45.24822999999998
1509,8,26,11.08136,1510,3,26,12.03295,1510,5,17,19.11933,1510,6,8,3.5213,1510,6,30,1.43492,1510,8,20,1.43538,2272457.96172,2272670.00137,2272722.29664,2272743.64672,2272765.55979,2272816.55981,156.76736,156.76736,154.37981,156.76736,53.19087,5.76112,7.78014,5.76112,86.39354,57.30518,57.63242,57.30518,78.34857,78.34857,77.83886,78.34857,69.9359,99.94686,98.64195,99.94686,102.12754,150.21428,147.84761,150.21428,,47.42975,-48.086740000000006
1511,3,23,1.69739,1511,11,10,18.0908,1511,12,27,8.83544,1512,1,18,2.64899,1512,2,6,2.91378,1512,3,30,9.18836,2273031.57072,2273264.25378,2273310.86814,2273332.61037,2273351.62141,2273404.88285,2.13663,2.13663,4.23073,2.13663,277.82229,231.47726,230.87398,231.47726,306.90098,277.42202,278.73,277.42202,298.85193,298.85193,300.81513,298.85193,292.45181,317.58987,319.88963,317.58987,326.75535,10.08623,12.00578,10.08623,,46.34503000000001,-43.33087999999998
1512,11,3,3.3338,1513,6,1,6.33381,1513,7,26,6.62679,1513,8,14,16.28247,1513,9,6,10.59394,1513,10,23,12.12711,2273622.63891,2273832.76391,2273887.77612,2273907.17844,2273929.94141,2273977.0053,224.71428,224.71428,223.83236,224.71428,116.39097,71.82089,71.56895,71.82089,151.88592,126.04287,124.007,126.04287,145.16648,145.16648,142.83668,145.16648,136.33126,167.60247,165.24888,167.60247,165.59675,213.99029,212.69644,213.99029,,44.57007999999999,-48.39354
1514,6,8,20.14948,1515,1,19,18.78311,1515,3,8,16.18275,1515,3,31,10.35974,1515,4,20,6.56965,1515,6,13,23.84313,2274205.33956,2274430.28263,2274478.17428,2274500.93166,2274520.77374,2274575.49346,79.0446,79.0446,78.5077,79.0446,349.41792,300.75643,302.76475,300.75643,19.2746,347.96013,350.26932,347.96013,10.39061,10.3906,12.30277,10.3906,3.36814,29.94765,31.29036,29.94765,38.56972,83.88135,83.15762,83.88135,,48.66148999999996,-45.31163
1516,1,9,6.14026,1516,8,18,0.67327,1516,10,8,19.19479,1516,10,28,2.04547,1516,11,18,3.97543,1517,1,4,12.77614,2274784.75584,2275006.52805,2275058.29978,2275077.58523,2275098.66564,2275146.03234,290.13773,290.13773,291.86551,290.13773,192.12851,148.72424,146.3666,148.72424,225.30212,199.75229,197.99133,199.75229,218.7607,218.7607,217.64477,218.7607,211.14718,239.5383,239.27915,239.5383,240.85541,286.22459,287.83215,286.22459,,43.40427,-45.36917999999997
1517,8,24,2.78906,1518,3,24,10.60999,1518,5,15,14.34827,1518,6,6,0.32831,1518,6,27,20.82834,1518,8,18,0.394,2275377.61621,2275589.94208,2275642.09784,2275663.51368,2275685.36785,2275736.51642,154.48182,154.48182,152.09805,154.48182,51.26969,3.75769,5.81917,3.75769,84.36165,55.16425,55.57614,55.16425,76.27245,76.27245,75.84423,76.27245,67.89741,97.81269,96.58056,97.81269,100.20385,148.22653,145.87224,148.22653,,47.512,-48.022679999999994
1519,3,20,15.6189,1519,11,8,6.65687,1519,12,24,22.96693,1520,1,15,14.92767,1520,2,3,15.69756,1520,3,27,17.95835,2275951.15079,2276183.77737,2276230.45696,2276252.12199,2276271.15406,2276324.24826,359.77774,359.77774,1.91649,359.77774,275.28566,229.0627,228.35862,229.0627,304.42187,275.07175,276.29363,275.07175,296.42557,296.42557,298.32791,296.42557,290.01558,315.18425,317.4546,315.18425,324.19364,7.51577,9.49571,7.51577,,46.22296,-43.32212999999996
1520,10,31,23.76727,1521,5,29,22.77731,1521,7,23,22.74871,1521,8,12,9.6037,1521,9,4,4.16939,1521,10,21,7.89711,2276542.4903,2276752.44905,2276807.44786,2276826.90015,2276849.67372,2276896.82905,222.62282,222.62282,221.65733,222.62282,114.22448,69.56558,69.40352,69.56558,149.70095,123.77434,121.78833,123.77434,142.94721,142.94721,140.63923,142.94721,134.09874,165.39364,163.02615,165.39364,163.42936,211.87159,210.50183,211.87159,,44.6589,-48.442229999999995
